id,age,sex,cb,order,block,part,trial,cue,buses_order,trans_type,surprise,ans,response,RT,ACC,performance
1,24,male,1,1,1,oddball_prac,10,house1,blue-red,regular,NA,l,l,0.333246799,1,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball_prac,11,house1,blue-red,regular,NA,l,l,0.4970506,1,9
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,1,house1,blue-red,oddball,NA,l,l,0.3311751,1,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,2,house1,red-blue,regular,NA,l,a,0.4470709,0,1
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,3,house2,blue-red,regular,NA,l,l,0.5827363,1,2
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,4,house1,red-blue,regular,NA,l,l,0.4705204,1,3
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,5,house1,red-blue,regular,NA,l,l,0.354565,1,4
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,6,house2,blue-red,regular,NA,l,l,0.3420032,1,5
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,7,house2,red-blue,oddball,NA,l,a,0.739678599,0,5
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,8,house1,blue-red,regular,NA,a,a,0.6658406,1,6
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,9,house2,blue-red,regular,NA,l,l,0.329286601,1,7
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,10,house1,red-blue,regular,NA,l,l,0.326051701,1,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,11,house1,red-blue,regular,NA,l,a,0.543111499,0,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,12,house2,red-blue,oddball,NA,l,a,0.545269301,0,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,13,house2,red-blue,regular,NA,a,a,0.287513301,1,9
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,14,house2,blue-red,regular,NA,l,l,0.3173567,1,10
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,15,house2,blue-red,oddball,NA,a,l,0.3128032,0,10
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,16,house1,red-blue,regular,NA,l,l,0.3139633,1,11
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,17,house1,red-blue,regular,NA,l,l,0.397783201,1,12
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,18,house1,red-blue,oddball,NA,a,l,0.380550101,0,12
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,19,house2,red-blue,regular,NA,a,l,0.346967101,0,12
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,20,house1,red-blue,regular,NA,l,NA,NA,0,12
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,21,house2,red-blue,regular,NA,a,a,0.318416499,1,13
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,22,house2,red-blue,regular,NA,a,l,0.480340099,0,13
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,23,house1,blue-red,regular,NA,a,a,0.5096743,1,14
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,24,house2,blue-red,regular,NA,l,l,0.465377599,1,15
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,25,house2,blue-red,oddball,NA,a,l,0.6582845,0,15
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,26,house2,red-blue,regular,NA,a,NA,-4.283432201,0,15
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,27,house1,blue-red,regular,NA,a,a,0.4649741,1,16
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,28,house2,red-blue,regular,NA,a,a,0.4158276,1,17
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,29,house2,red-blue,regular,NA,a,a,0.295704201,1,18
,,,,,,,,,,,,,,,,
1,24,male,1,1,1,oddball1,30,house2,red-blue,regular,NA,a,a,0.341599099,1,19
,,,,,,,,,,,,,,,,
1,24,male,1,1,2,oddball2,1,house1,blue-red,oddball,NA,a,a,0.3554141,1,1
,,,,,,,,,,,,,,,,
