id,age,sex,cb,order,block,part,trial,cue,buses_order,trans_type,surprise,ans,response,RT,ACC,performance
3,26,m,1,3,practice,association1_timepres,20,house1,blue-red,regular,NA,a,a,0.6664502006024122,1
3,26,m,1,3,practice,association1_timepres,21,house1,red-blue,regular,NA,l,l,0.4070408008992672,1
3,26,m,1,3,practice,association1_timepres,22,house1,blue-red,regular,NA,a,NA,NA,0
3,26,m,1,3,practice,association1_timepres,23,house2,red-blue,regular,NA,a,a,0.5168861001729965,1
3,26,m,1,3,practice,association1_timepres,24,house2,red-blue,regular,NA,a,a,0.3537745997309685,1
3,26,m,1,3,practice,association1_timepres,25,house2,red-blue,regular,NA,a,a,0.2736594993621111,1
3,26,m,1,3,practice,association1_timepres,26,house1,blue-red,regular,NA,a,l,0.6199843995273113,0
3,26,m,1,3,practice,association1_timepres,27,house2,blue-red,regular,NA,l,l,0.5516688991338015,1
3,26,m,1,3,practice,association1_timepres,28,house2,red-blue,regular,NA,a,a,0.3255053013563156,1
3,26,m,1,3,practice,association1_timepres,29,house2,blue-red,regular,NA,l,l,0.685919800773263,1
3,26,m,1,3,practice,association1_timepres,30,house1,red-blue,regular,NA,l,l,0.28507550060749054,1
3,26,m,1,3,practice,association1_timepres,31,house2,red-blue,regular,NA,a,a,0.2189886011183262,1
3,26,m,1,3,practice,association1_timepres,32,house2,blue-red,regular,NA,l,l,0.7015055995434523,1
3,26,m,1,3,practice,association1_timepres,33,house2,blue-red,regular,NA,l,l,0.6313409004360437,1
3,26,m,1,3,practice,association1_timepres,34,house2,red-blue,regular,NA,a,l,0.7426463011652231,0
3,26,m,1,3,practice_no_timeout,association2,1,house2,blue-red,regular,NA,a,l,0.6640363000333309,0
3,26,m,1,3,practice_no_timeout,association2,2,house2,blue-red,regular,NA,a,l,1.521177999675274,0
3,26,m,1,3,practice_no_timeout,association2,3,house1,blue-red,regular,NA,l,a,0.9409010987728834,0
3,26,m,1,3,practice_no_timeout,association2,4,house1,blue-red,regular,NA,l,l,0.6286143995821476,1
3,26,m,1,3,practice_no_timeout,association2,5,house2,blue-red,regular,NA,a,a,0.34404549933969975,1
3,26,m,1,3,practice_no_timeout,association2,6,house1,red-blue,regular,NA,a,l,0.5280160997062922,0
3,26,m,1,3,practice_no_timeout,association2,7,house1,blue-red,regular,NA,l,l,0.47280680015683174,1
3,26,m,1,3,practice_no_timeout,association2,8,house2,red-blue,regular,NA,l,l,0.5168960001319647,1
3,26,m,1,3,practice_no_timeout,association2,9,house1,blue-red,regular,NA,l,l,0.5225152000784874,1
3,26,m,1,3,practice_no_timeout,association2,10,house1,red-blue,regular,NA,a,a,0.5008834004402161,1
3,26,m,1,3,practice_no_timeout,association2,11,house2,blue-red,regular,NA,a,a,0.3278551995754242,1
3,26,m,1,3,practice_no_timeout,association2,12,house2,blue-red,regular,NA,a,a,0.3371297996491194,1
3,26,m,1,3,practice_no_timeout,association2,13,house2,blue-red,regular,NA,a,a,0.4495998006314039,1
3,26,m,1,3,practice_no_timeout,association2,14,house1,red-blue,regular,NA,a,a,0.3199610002338886,1
3,26,m,1,3,practice_no_timeout,association2,15,house1,red-blue,regular,NA,a,a,0.44642990082502365,1
3,26,m,1,3,practice_no_timeout,association2,16,house2,blue-red,regular,NA,a,a,0.3376327008008957,1
3,26,m,1,3,practice_no_timeout,association2,17,house2,red-blue,regular,NA,l,l,0.6492849010974169,1
3,26,m,1,3,practice_no_timeout,association2,18,house1,blue-red,regular,NA,l,l,0.5410804003477097,1
3,26,m,1,3,practice_no_timeout,association2,19,house1,red-blue,regular,NA,a,a,0.49066090025007725,1
3,26,m,1,3,practice_no_timeout,association2,20,house1,red-blue,regular,NA,a,a,0.3828311003744602,1
3,26,m,1,3,practice,association2_timepres,1,house1,blue-red,regular,NA,l,NA,NA,0
3,26,m,1,3,practice,association2_timepres,2,house2,red-blue,regular,NA,l,l,0.4093207996338606,1
3,26,m,1,3,practice,association2_timepres,3,house2,blue-red,regular,NA,a,a,0.35369300097227097,1
3,26,m,1,3,practice,association2_timepres,4,house2,blue-red,regular,NA,a,a,0.3045841995626688,1
3,26,m,1,3,practice,association2_timepres,5,house1,red-blue,regular,NA,a,l,0.508568000048399,0
3,26,m,1,3,practice,association2_timepres,6,house1,red-blue,regular,NA,a,a,0.4854428004473448,1
3,26,m,1,3,practice,association2_timepres,7,house2,blue-red,regular,NA,a,a,0.381266999989748,1
3,26,m,1,3,practice,association2_timepres,8,house2,red-blue,regular,NA,l,a,0.7164735998958349,0
3,26,m,1,3,practice,association2_timepres,9,house1,blue-red,regular,NA,l,l,0.40984039939939976,1
3,26,m,1,3,practice,association2_timepres,10,house2,red-blue,regular,NA,l,l,0.358696598559618,1
3,26,m,1,3,practice,association2_timepres,11,house1,blue-red,regular,NA,l,l,0.3166156988590956,1
3,26,m,1,3,practice,association2_timepres,12,house1,red-blue,regular,NA,a,a,0.37380080111324787,1
3,26,m,1,3,practice,association2_timepres,13,house2,blue-red,regular,NA,a,a,0.35462270118296146,1
3,26,m,1,3,practice,association2_timepres,14,house1,red-blue,regular,NA,a,a,0.370829701423645,1
3,26,m,1,3,practice,association2_timepres,15,house2,blue-red,regular,NA,a,a,0.37254139967262745,1
3,26,m,1,3,1,changepoint_prac,1,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,l,0.3753821011632681,0,0
3,26,m,1,3,1,changepoint_prac,2,stimuli/house2.png,stimuli/blue-red.png,regular,steady,l,l,0.41928059980273247,1,1
3,26,m,1,3,1,changepoint_prac,3,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,a,0.4709593001753092,1,2
3,26,m,1,3,1,changepoint_prac,4,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,a,0.6163355000317097,1,3
3,26,m,1,3,1,changepoint_prac,5,stimuli/house2.png,stimuli/blue-red.png,oddball,switch,a,l,0.45188239961862564,0,3
3,26,m,1,3,1,changepoint_prac,6,stimuli/house1.png,stimuli/blue-red.png,oddball,steady,l,NA,NA,0,3
3,26,m,1,3,1,changepoint_prac,7,stimuli/house1.png,stimuli/blue-red.png,oddball,steady,l,l,0.48402070067822933,1,4
3,26,m,1,3,1,changepoint_prac,8,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,a,0.3471310008317232,1,5
3,26,m,1,3,1,changepoint_prac,9,stimuli/house2.png,stimuli/red-blue.png,oddball,steady,l,l,0.4087672997266054,1,6
3,26,m,1,3,1,changepoint_prac,10,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.6571469008922577,1,7
3,26,m,1,3,1,changepoint_prac,11,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.45592600107192993,1,8
3,26,m,1,3,1,changepoint_prac,12,stimuli/house2.png,stimuli/red-blue.png,regular,switch,a,l,0.40213629975914955,0,8
3,26,m,1,3,1,changepoint_prac,13,stimuli/house2.png,stimuli/blue-red.png,regular,steady,l,l,0.5497214999049902,1,9
